id,userid,trackingqualificationid,trackingunitid,award,comments,dateupdated,userdefinedvalue,shortvalue,setbyuserid,updatedbyuserid,dateset
104805,21931,466,927,,,,,,,,
97785,23122,404,1046,,,,,,,,
97780,21240,404,1046,,,,,,,,
97776,23974,404,1046,,,,,,,,
97773,21283,404,1046,,,,,,,,
97695,22032,404,981,,,,,,,,
97682,22218,404,981,,,,,,,,
97667,21226,404,981,,,,,,,,
97652,23991,404,981,,,,,,,,
97787,23060,404,1046,,,,,,,,
97788,17022,404,1046,,,,,,,,
97789,21278,404,1046,,,,,,,,
97790,21377,404,1046,,,,,,,,
97791,12835,404,1046,,,,,,,,
97792,24592,404,1046,,,,,,,,
97793,21289,404,1046,Pass,,,,,,,
97794,33331,404,1046,Pass,,,,,,,
97503,45685,466,927,,,1371040368,,,,,
97504,43176,466,927,,,1371040370,,,,,
97935,21376,168,1047,,,,,,,,
104927,47351,466,928,Pass,,1371041028,,,,,
97931,21417,168,1047,,,,,,,,
109548,41561,595,550,,,,,,,,
97927,33563,168,1045,Merit,,,,,,,
97924,35069,168,1045,Distinction,,,,,,,
97512,42422,466,927,,,1371040376,,,,,
97920,34501,168,1045,,,,,,,,
97514,35192,466,927,,,1371040377,,,,,
97915,34196,168,1045,Pass,,,,,,,
97516,45697,466,927,,,1371040379,,,,,
97881,14909,404,1047,,,,,,,,
109346,28039,539,1125,,,,,,,,
97520,33361,466,927,,,,,,,,
97875,33295,404,1047,,,,,,,,
97522,46256,466,927,,,,,,,,
97871,35496,404,1047,,,,,,,,
97868,42540,404,1047,Pass,,1370879289,,,,,
108187,47231,505,256,Distinction,,,,,,,
97861,22085,404,1047,,,,,,,,
104669,42678,116,200,Merit,,1358185309,,,,,
97858,33184,404,1047,Pass,,1370879220,,,,,
97531,42282,466,927,,,1371040386,,,,,
97855,33299,404,1047,,,,,,,,
97533,35498,466,927,,,1371040387,,,,,
97852,33331,404,1047,,,,,,,,
97849,12835,404,1047,,,,,,,,
97846,17022,404,1047,,,,,,,,
97537,37578,466,927,,,1371040389,,,,,
97843,23122,404,1047,,,,,,,,
97840,21266,404,1047,,,,,,,,
97829,23991,404,1047,,,,,,,,
104892,25065,466,614,,,,,,,,
97825,14795,404,1047,,,,,,,,
97544,45700,466,927,,,1371040397,,,,,
97545,26409,466,927,,,1371040399,,,,,
97546,45699,466,927,,,1371040403,,,,,
97822,24166,404,1046,Pass,,,,,,,
97818,22176,404,1046,,,,,,,,
97810,42540,404,1046,Pass,,,,,,,
97807,35188,404,1046,Pass,,,,,,,
97551,42660,466,927,,,1371040405,,,,,
110098,34869,134,154,Distinction,,1372686937,,,,,
104734,46256,466,615,,,,,,,,
97554,43177,466,927,,,1371040408,,,,,
97555,42331,466,927,,,,,,,,
104806,21931,466,926,,,,,,,,
97786,21226,404,1046,,,,,,,,
97781,21218,404,1046,,,,,,,,
97777,24708,404,1046,,,,,,,,
97774,21241,404,1046,,,,,,,,
97696,22283,404,981,,,,,,,,
97683,34214,404,981,,,,,,,,
97668,23060,404,981,,,,,,,,
97653,21358,404,981,,,,,,,,
97782,21266,404,1046,,,,,,,,
97783,21405,404,1046,,,,,,,,
97699,22176,404,981,,,,,,,,
97700,32907,404,981,,,,,,,,
97701,14719,404,981,,,,,,,,
97702,33154,404,981,,,,,,,,
97703,24166,404,981,,,,,,,,
97704,14909,404,981,,,,,,,,
97705,14864,404,981,,,,,,,,
97706,14795,404,934,,,,,,,,
97707,21232,404,934,,,,,,,,
97708,21279,404,934,,,,,,,,
97709,16474,404,934,,,,,,,,
97710,23991,404,934,,,,,,,,
97711,21358,404,934,,,,,,,,
97712,21283,404,934,,,,,,,,
97713,21241,404,934,,,,,,,,
97714,21233,404,934,,,,,,,,
97715,23974,404,934,,,,,,,,
97716,24708,404,934,,,,,,,,
97717,35190,404,934,,,,,,,,
97718,21235,404,934,,,,,,,,
97719,21240,404,934,,,,,,,,
97720,21218,404,934,,,,,,,,
97721,21266,404,934,,,,,,,,
97722,21405,404,934,,,,,,,,
97723,24605,404,934,,,,,,,,
97724,23122,404,934,,,,,,,,
97725,21226,404,934,,,,,,,,
97726,23060,404,934,,,,,,,,
97727,17022,404,934,,,,,,,,
97728,21278,404,934,,,,,,,,
97729,21377,404,934,,,,,,,,
97730,12835,404,934,,,,,,,,
97731,24592,404,934,Pass,,,,,,,
97732,21289,404,934,Merit,,,,,,,
97733,33331,404,934,Merit,,,,,,,
97734,22227,404,934,Pass,,,,,,,
97735,21093,404,934,Pass,,,,,,,
98676,35880,623,988,Pass,,1371545772,,,,,
97737,14857,404,934,Pass,,,,,,,
97738,22057,404,934,Pass,,,,,,,
97739,33184,404,934,Pass,,,,,,,
97740,22218,404,934,Merit,,,,,,,
98675,35880,623,987,Pass,"Excellent work. You have produced a lot of good evidence and show a good grasp of all the aspects of the mobile phone. P",1357650916,,,,,
97742,22085,404,934,Pass,,,,,,,
97743,22082,404,934,Merit,,,,,,,
97744,34503,404,934,,,,,,,,
111262,42604,451,314,,,,,,,,
97746,35188,404,934,Merit,,,,,,,
97748,35305,404,934,Pass,,,,,,,
97749,42540,404,934,,,,,,,,
97750,24558,404,934,Distinction,,,,,,,
97751,22275,404,934,Distinction,,,,,,,
97752,35496,404,934,Pass,,,,,,,
97753,22032,404,934,Pass,,,,,,,
97754,22283,404,934,Merit,,,,,,,
105753,16823,116,214,Pass,,,,,,,
97756,33295,404,934,Merit,,,,,,,
97757,22176,404,934,Pass,,,,,,,
97758,32907,404,934,Distinction,,,,,,,
97759,14719,404,934,,,,,,,,
97760,33154,404,934,,,,,,,,
97761,24166,404,934,Pass,,,,,,,
97762,14909,404,934,,,,,,,,
97763,14864,404,934,Pass,,,,,,,
98712,46091,623,593,Pass,,1372237986,,,,,
97952,33122,168,1047,Distinction,,,,,,,
98709,45667,623,995,Pass,,1372240814,,,,,
98706,45667,623,992,Pass,"Good work. You have displayed a good understanding of the use of Pixlr software and your combining of two images was very good.",1372174576,,,,,
97956,14796,168,1047,Pass,,,,,,,
97957,35189,168,1047,Pass,,,,,,,
98702,45667,623,988,Pass,,1371545779,,,,,
97959,22139,168,1047,Pass,,,,,,,
97960,34196,168,1047,Pass,,,,,,,
97961,22219,168,1047,Pass,,,,,,,
98697,43199,623,996,Pass,,1371551499,,,,,
98695,43199,623,994,Pass,,1372240787,,,,,
97964,45707,168,1047,Pass,,,,,,,
98692,43199,623,991,Pass,"Good work. Your second attempt at the college design was much better as I am sure you will agree.",1372174685,,,,,
98690,43199,623,989,Pass,,1372240592,,,,,
106316,47005,633,808,,,,,,,,
97969,35069,168,1047,Pass,,,,,,,
97970,33518,168,1047,,,,,,,,
97971,33363,168,1047,Distinction,,,,,,,
97972,33563,168,1047,Merit,,,,,,,
97973,21232,168,1046,,,,,,,,
97974,25143,168,1046,,,,,,,,
97975,21367,168,1046,,,,,,,,
97976,21417,168,1046,,,,,,,,
97977,21372,168,1046,,,,,,,,
97978,21274,168,1046,,,,,,,,
97979,23876,168,1046,,,,,,,,
97980,21376,168,1046,,,,,,,,
97981,21283,168,1046,,,,,,,,
97982,23532,168,1046,,,,,,,,
97983,24753,168,1046,,,,,,,,
97984,21340,168,1046,,,,,,,,
97985,21266,168,1046,,,,,,,,
97986,21404,168,1046,,,,,,,,
97987,16861,168,1046,,,,,,,,
97988,26441,168,1046,,,,,,,,
97989,23122,168,1046,,,,,,,,
97990,21361,168,1046,,,,,,,,
97991,24168,168,1046,,,,,,,,
97992,21445,168,1046,,,,,,,,
97993,21244,168,1046,,,,,,,,
97994,34689,168,1046,Distinction,,,,,,,
97995,21392,168,1046,,,,,,,,
97996,35070,168,1046,,,,,,,,
97997,33122,168,1046,Merit,,,,,,,
97998,34486,168,1046,,,,,,,,
98000,33308,168,1046,,,,,,,,
98001,14796,168,1046,Merit,,,,,,,
98002,35189,168,1046,Merit,,,,,,,
98003,35067,168,1046,,,,,,,,
98004,22139,168,1046,,,,,,,,
98005,34196,168,1046,Pass,,,,,,,
98006,22219,168,1046,Merit,,,,,,,
98007,33280,168,1046,,,,,,,,
98008,23365,168,1046,,,,,,,,
98009,45707,168,1046,Pass,,,,,,,
98010,34501,168,1046,,,,,,,,
98011,34472,168,1046,,,,,,,,
98012,22166,168,1046,,,,,,,,
98014,35069,168,1046,Pass,,,,,,,
98015,33518,168,1046,,,,,,,,
98016,33363,168,1046,Merit,,,,,,,
98017,33563,168,1046,Pass,,,,,,,
98018,21232,168,913,,,,,,,,
98019,25143,168,913,,,,,,,,
98020,21367,168,913,,,,,,,,
98021,21417,168,913,,,,,,,,
98022,21372,168,913,,,,,,,,
98023,21274,168,913,,,,,,,,
98024,23876,168,913,,,,,,,,
98025,21376,168,913,,,,,,,,
98026,21283,168,913,,,,,,,,
98027,23532,168,913,,,,,,,,
98028,24753,168,913,,,,,,,,
98029,21340,168,913,,,,,,,,
98030,21266,168,913,,,,,,,,
98031,21404,168,913,,,,,,,,
98032,16861,168,913,,,,,,,,
98033,26441,168,913,,,,,,,,
98034,23122,168,913,,,,,,,,
98035,21361,168,913,,,,,,,,
98036,24168,168,913,,,,,,,,
98037,21445,168,913,,,,,,,,
98038,21244,168,913,,,,,,,,
98039,34689,168,913,Distinction,,1370877680,,,,,
98042,33122,168,913,Pass,,1370877708,,,,,
98046,14796,168,913,Pass,,1370877715,,,,,
98047,35189,168,913,,,,,,,,
98049,22139,168,913,Pass,,1370877721,,,,,
98050,34196,168,913,,,,,,,,
98051,22219,168,913,Pass,,1370877726,,,,,
98054,45707,168,913,,,,,,,,
98059,35069,168,913,,,,,,,,
98060,33518,168,913,,,,,,,,
98061,33363,168,913,,,,,,,,
98062,33563,168,913,,,,,,,,
98843,22233,554,1052,,,,,,,,
98842,49097,554,1052,,,,,,,,
98840,47658,554,1052,,,,,,,,
98839,47659,554,1052,,,,,,,,
98838,22233,554,1035,,,,,,,,
98837,49097,554,1035,,,,,,,,
98835,47658,554,1035,,,,,,,,
98834,47659,554,1035,,,,,,,,
98833,22233,554,1034,,,,,,,,
98832,49097,554,1034,,,,,,,,
98830,47658,554,1034,,,,,,,,
98829,47659,554,1034,,,,,,,,
98828,26197,623,997,Pass,,1372240893,,,,,
98827,26197,623,996,Pass,,1371633182,,,,,
98826,26197,623,995,Pass,,1372240826,,,,,
98825,26197,623,994,Pass,,1372240790,,,,,
98824,26197,623,993,Pass,,1372240748,,,,,
98823,26197,623,992,Pass,"Excellent work. Your have created some good images using the Pixlr software. When you are removing items try to adjust the back ground in small steps to make it blend in better.",1372174639,,,,,
98822,26197,623,991,Pass,"Excellent work. There are some excellent designs especially your map of Bedford is very detailed.",1372174709,,,,,
98821,26197,623,990,Pass,,,,,,,
98820,26197,623,989,Pass,,1364465984,,,,,
98819,26197,623,988,Pass,,1371545790,,,,,
98818,26197,623,987,Pass,"Incomplete criteria see your unit sheets. R",1372174736,,,,,
98817,26197,623,986,Pass,,1371544815,,,,,
98816,26197,623,593,Pass,,1372237999,,,,,
115351,38240,166,674,Distinction,,,,,,,
115344,38240,166,17,Distinction,,,,,,,
115346,38240,166,462,Pass,,,,,,,
115347,38240,166,463,Merit,,,,,,,
115348,38240,166,464,Distinction,,,,,,,
115349,38240,166,465,Pass,,,,,,,
115350,38240,166,736,Merit,,,,,,,
115343,38240,166,183,Distinction,,,,,,,
98802,36729,623,997,,,,,,,,
98801,36729,623,996,,,,,,,,
98800,36729,623,995,,,,,,,,
98799,36729,623,994,,,,,,,,
98108,21232,168,1048,,,,,,,,
98109,25143,168,1048,,,,,,,,
98110,21367,168,1048,,,,,,,,
98111,21417,168,1048,,,,,,,,
98112,21372,168,1048,,,,,,,,
98113,21274,168,1048,,,,,,,,
98114,23876,168,1048,,,,,,,,
98115,21376,168,1048,,,,,,,,
98116,21283,168,1048,,,,,,,,
98117,23532,168,1048,,,,,,,,
98118,24753,168,1048,,,,,,,,
98119,21340,168,1048,,,,,,,,
98120,21266,168,1048,,,,,,,,
98121,21404,168,1048,,,,,,,,
98122,16861,168,1048,,,,,,,,
98123,26441,168,1048,,,,,,,,
98124,23122,168,1048,,,,,,,,
98125,21361,168,1048,,,,,,,,
98126,24168,168,1048,,,,,,,,
98127,21445,168,1048,,,,,,,,
98128,21244,168,1048,,,,,,,,
98129,34689,168,1048,Distinction,,,,,,,
98713,46091,623,986,Pass,,1371544788,,,,,
98711,45667,623,997,Pass,,1372240879,,,,,
98132,33122,168,1048,Distinction,,,,,,,
98708,45667,623,994,Pass,,1372240778,,,,,
98705,45667,623,991,Pass,,1372174687,,,,,
98136,14796,168,1048,Pass,,,,,,,
98137,35189,168,1048,Pass,,,,,,,
98701,45667,623,987,Pass,,1357650919,,,,,
98139,22139,168,1048,Pass,,,,,,,
98140,34196,168,1048,Pass,,,,,,,
98141,22219,168,1048,Pass,,,,,,,
98696,43199,623,995,Pass,,1372240819,,,,,
98694,43199,623,993,Pass,,1372240722,,,,,
98144,45707,168,1048,Pass,,,,,,,
98691,43199,623,990,Pass,,1372240614,,,,,
105901,23123,13,220,Pass,,,,,,,
104747,22827,466,615,,,,,,,,
98149,35069,168,1048,Pass,,,,,,,
98150,33518,168,1048,,,,,,,,
98151,33363,168,1048,Distinction,,,,,,,
98152,33563,168,1048,Pass,,,,,,,
98153,21232,168,1049,,,,,,,,
98154,25143,168,1049,,,,,,,,
98155,21367,168,1049,,,,,,,,
98156,21417,168,1049,,,,,,,,
98157,21372,168,1049,,,,,,,,
98158,21274,168,1049,,,,,,,,
98159,23876,168,1049,,,,,,,,
98160,21376,168,1049,,,,,,,,
98161,21283,168,1049,,,,,,,,
98162,23532,168,1049,,,,,,,,
98163,24753,168,1049,,,,,,,,
98164,21340,168,1049,,,,,,,,
98165,21266,168,1049,,,,,,,,
98166,21404,168,1049,,,,,,,,
98167,16861,168,1049,,,,,,,,
98168,26441,168,1049,,,,,,,,
98169,23122,168,1049,,,,,,,,
98170,21361,168,1049,,,,,,,,
98171,24168,168,1049,,,,,,,,
98172,21445,168,1049,,,,,,,,
98173,21244,168,1049,,,,,,,,
98174,34689,168,1049,Distinction,,,,,,,
98175,21392,168,1049,,,,,,,,
98176,35070,168,1049,,,,,,,,
98177,33122,168,1049,Merit,,,,,,,
98178,34486,168,1049,,,,,,,,
98180,33308,168,1049,,,,,,,,
98181,14796,168,1049,Merit,,,,,,,
98182,35189,168,1049,Pass,,,,,,,
98183,35067,168,1049,,,,,,,,
98184,22139,168,1049,,,,,,,,
98185,34196,168,1049,,,,,,,,
98186,22219,168,1049,Merit,,,,,,,
98187,33280,168,1049,,,,,,,,
98188,23365,168,1049,,,,,,,,
98189,45707,168,1049,Pass,,,,,,,
98190,34501,168,1049,,,,,,,,
98191,34472,168,1049,,,,,,,,
98192,22166,168,1049,,,,,,,,
98194,35069,168,1049,,,,,,,,
98195,33518,168,1049,,,,,,,,
98196,33363,168,1049,Pass,,,,,,,
98197,33563,168,1049,,,,,,,,
98198,21232,168,1042,,,,,,,,
98199,25143,168,1042,,,,,,,,
98200,21367,168,1042,,,,,,,,
98201,21417,168,1042,,,,,,,,
98202,21372,168,1042,,,,,,,,
98203,21274,168,1042,,,,,,,,
98204,23876,168,1042,,,,,,,,
98205,21376,168,1042,,,,,,,,
98206,21283,168,1042,,,,,,,,
98207,23532,168,1042,,,,,,,,
98208,24753,168,1042,,,,,,,,
98209,21340,168,1042,,,,,,,,
98210,21266,168,1042,,,,,,,,
98211,21404,168,1042,,,,,,,,
98212,16861,168,1042,,,,,,,,
98213,26441,168,1042,,,,,,,,
98214,23122,168,1042,,,,,,,,
98215,21361,168,1042,,,,,,,,
98216,24168,168,1042,,,,,,,,
98217,21445,168,1042,,,,,,,,
98218,21244,168,1042,,,,,,,,
98219,34689,168,1042,,,,,,,,
98220,21392,168,1042,Distinction,,,,,,,
98221,35070,168,1042,,,,,,,,
98222,33122,168,1042,,,,,,,,
98223,34486,168,1042,Pass,,,,,,,
98225,33308,168,1042,Distinction,,,,,,,
98226,14796,168,1042,,,,,,,,
98227,35189,168,1042,,,,,,,,
98228,35067,168,1042,Distinction,,,,,,,
98229,22139,168,1042,,,,,,,,
98230,34196,168,1042,,,,,,,,
98231,22219,168,1042,,,,,,,,
98232,33280,168,1042,,,,,,,,
98233,23365,168,1042,,,,,,,,
98234,45707,168,1042,,,,,,,,
98235,34501,168,1042,Distinction,,,,,,,
98236,34472,168,1042,Pass,,,,,,,
98237,22166,168,1042,Merit,,,,,,,
98239,35069,168,1042,,,,,,,,
98240,33518,168,1042,,,,,,,,
98241,33363,168,1042,,,,,,,,
98242,33563,168,1042,,,,,,,,
98896,44025,573,121,,,,,,,,
98895,44025,573,115,,,,,,,,
98894,44025,573,114,Distinction,,1370866695,,,,,
98893,44025,573,113,,,,,,,,
98892,44025,573,111,,,,,,,,
98891,38015,625,1058,,,,,,,,
98890,35392,625,1058,,,,,,,,
98889,21199,625,1058,,,,,,,,
98888,25348,625,1058,,,,,,,,
98886,46389,625,1058,,,,,,,,
98885,42740,466,618,,,,,,,,
111267,42604,451,320,,,,,,,,
98883,42757,466,618,Distinction,,,,,,,
98882,24350,92,91,Distinction,,,,,,,
98881,34273,92,91,Distinction,,,,,,,
98879,14034,92,91,Distinction,,,,,,,
98878,23795,92,91,Distinction,,,,,,,
98877,34335,92,91,Distinction,,,,,,,
98876,34312,92,91,Distinction,,,,,,,
98875,35393,92,91,Distinction,,,,,,,
98874,22098,92,91,Distinction,,,,,,,
98288,21232,168,1051,,,,,,,,
98289,25143,168,1051,,,,,,,,
98290,21367,168,1051,,,,,,,,
98291,21417,168,1051,,,,,,,,
98292,21372,168,1051,,,,,,,,
98293,21274,168,1051,,,,,,,,
98294,23876,168,1051,,,,,,,,
98295,21376,168,1051,,,,,,,,
98296,21283,168,1051,,,,,,,,
98297,23532,168,1051,,,,,,,,
98298,24753,168,1051,,,,,,,,
98299,21340,168,1051,,,,,,,,
98300,21266,168,1051,,,,,,,,
98301,21404,168,1051,,,,,,,,
98302,16861,168,1051,,,,,,,,
98303,26441,168,1051,,,,,,,,
98304,23122,168,1051,,,,,,,,
98305,21361,168,1051,,,,,,,,
98306,24168,168,1051,,,,,,,,
98307,21445,168,1051,,,,,,,,
98308,21244,168,1051,,,,,,,,
98309,34689,168,1051,,,,,,,,
98310,21392,168,1051,Distinction,,,,,,,
98311,35070,168,1051,,,,,,,,
98312,33122,168,1051,,,,,,,,
98313,34486,168,1051,Pass,,,,,,,
98315,33308,168,1051,Distinction,,,,,,,
98316,14796,168,1051,,,,,,,,
98317,35189,168,1051,,,,,,,,
98318,35067,168,1051,Distinction,,,,,,,
98319,22139,168,1051,,,,,,,,
98320,34196,168,1051,,,,,,,,
98321,22219,168,1051,,,,,,,,
98322,33280,168,1051,Pass,,,,,,,
98323,23365,168,1051,Pass,,1370945098,,,,,
98324,45707,168,1051,,,,,,,,
98325,34501,168,1051,Distinction,,1370945126,,,,,
98326,34472,168,1051,Merit,,1370945631,,,,,
98327,22166,168,1051,Distinction,,1370945273,,,,,
98329,35069,168,1051,,,,,,,,
98330,33518,168,1051,,,,,,,,
98331,33363,168,1051,,,,,,,,
98332,33563,168,1051,,,,,,,,
98333,21232,168,1050,,,,,,,,
98334,25143,168,1050,,,,,,,,
98335,21367,168,1050,,,,,,,,
98336,21417,168,1050,,,,,,,,
98337,21372,168,1050,,,,,,,,
98338,21274,168,1050,,,,,,,,
98339,23876,168,1050,,,,,,,,
98340,21376,168,1050,,,,,,,,
98341,21283,168,1050,,,,,,,,
98342,23532,168,1050,,,,,,,,
98343,24753,168,1050,,,,,,,,
98344,21340,168,1050,,,,,,,,
98345,21266,168,1050,,,,,,,,
98346,21404,168,1050,,,,,,,,
98347,16861,168,1050,,,,,,,,
98348,26441,168,1050,,,,,,,,
98349,23122,168,1050,,,,,,,,
98350,21361,168,1050,,,,,,,,
98351,24168,168,1050,,,,,,,,
98352,21445,168,1050,,,,,,,,
98353,21244,168,1050,,,,,,,,
98354,34689,168,1050,,,,,,,,
98355,21392,168,1050,Merit,,,,,,,
98356,35070,168,1050,Pass,,,,,,,
98357,33122,168,1050,,,,,,,,
98358,34486,168,1050,Pass,,,,,,,
98360,33308,168,1050,Merit,,,,,,,
98361,14796,168,1050,,,,,,,,
98362,35189,168,1050,,,,,,,,
98363,35067,168,1050,Distinction,,,,,,,
98364,22139,168,1050,,,,,,,,
98365,34196,168,1050,,,,,,,,
98366,22219,168,1050,,,,,,,,
98367,33280,168,1050,Pass,,,,,,,
98368,23365,168,1050,Pass,,,,,,,
98369,45707,168,1050,,,,,,,,
98370,34501,168,1050,Merit,,,,,,,
98371,34472,168,1050,Pass,,,,,,,
98372,22166,168,1050,Pass,,,,,,,
98374,35069,168,1050,,,,,,,,
98375,33518,168,1050,,,,,,,,
98376,33363,168,1050,,,,,,,,
98377,33563,168,1050,,,,,,,,
111274,42604,451,725,Distinction,,,,,,,
111273,42604,451,724,,,,,,,,
111272,42604,451,723,,,,,,,,
111271,42604,451,722,,,,,,,,
111270,42604,451,721,,,,,,,,
98383,42740,466,476,Merit,,1372687106,,,,,
98384,42740,466,477,Merit,,,,,,,
98385,42740,466,478,Pass,,,,,,,
98386,42740,466,613,,,,,,,,
98387,42740,466,614,Pass,,1370875215,,,,,
104804,21931,466,1045,,,,,,,,
104803,21931,466,913,Pass,,1370879584,,,,,
104802,21931,466,728,Pass,,,,,,,
104801,21931,466,727,,,,,,,,
104800,21931,466,618,,,,,,,,
98393,35487,466,476,,,,,,,,
98394,35487,466,477,,,,,,,,
98395,35487,466,478,,,,,,,,
98396,35487,466,613,,,,,,,,
98397,35487,466,614,,,,,,,,
98398,33466,466,476,Merit,,1372687125,,,,,
98399,33466,466,477,Pass,,,,,,,
98400,33466,466,478,Pass,,,,,,,
98401,33466,466,613,Pass,,,,,,,
98402,33466,466,614,Pass,,1370875223,,,,,
105758,17072,116,199,Pass,,,,,,,
111258,42604,451,155,,,,,,,,
105757,16823,116,769,,,,,,,,
111259,42604,451,156,,,,,,,,
105756,16823,116,217,,,,,,,,
111260,42604,451,311,,,,,,,,
113564,21325,409,229,,,,,,,,
111261,42604,451,313,,,,,,,,
105754,16823,116,215,,,,,,,,
98863,22233,554,1056,,,,,,,,
98864,47659,554,1057,,,,,,,,
98865,47658,554,1057,,,,,,,,
98867,49097,554,1057,,,,,,,,
98868,22233,554,1057,,,,,,,,
98869,47659,554,1058,,,,,,,,
98870,47658,554,1058,,,,,,,,
98872,49097,554,1058,,,,,,,,
98873,22233,554,1058,,,,,,,,
107356,42303,599,335,Pass,,,,,,,
107357,42303,599,336,,,,,,,,
107358,42303,599,337,Pass,,,,,,,
107359,42303,599,338,,,,,,,,
107360,42303,599,340,,,,,,,,
107361,42303,599,341,,,,,,,,
107362,42303,599,342,,,,,,,,
107363,42303,599,343,Merit,,,,,,,
107364,42303,599,344,,,,,,,,
112003,33464,434,108,,,,,,,,
107366,42303,599,1081,,,,,,,,
107367,42303,599,1082,,,,,,,,
107368,42483,599,193,Pass,,,,,,,
107369,42483,599,194,Merit,,,,,,,
107370,42483,599,195,,,,,,,,
107371,42483,599,196,Pass,,,,,,,
107372,42483,599,197,Pass,,,,,,,
107373,42483,599,333,Pass,,,,,,,
107374,42483,599,334,,,,,,,,
107375,42483,599,335,Distinction,,,,,,,
107376,42483,599,336,,,,,,,,
107377,42483,599,337,Pass,,,,,,,
107378,42483,599,338,,,,,,,,
107379,42483,599,340,,,,,,,,
107380,42483,599,341,,,,,,,,
107381,42483,599,342,,,,,,,,
107382,42483,599,343,Pass,,,,,,,
107383,42483,599,344,,,,,,,,
112002,33464,434,275,,,,,,,,
107385,42483,599,1081,,,,,,,,
107386,42483,599,1082,,,,,,,,
107387,46063,599,193,Pass,,,,,,,
109454,46307,517,1126,,,,,,,,
107445,15380,599,194,Merit,,,,,,,
107446,15380,599,195,,,,,,,,
107447,15380,599,196,Pass,,1372784605,,,,,
107448,15380,599,197,Pass,,1372784608,,,,,
107449,15380,599,333,Pass,,,,,,,
107450,15380,599,334,,,,,,,,
107451,15380,599,335,Pass,,,,,,,
107452,15380,599,336,,,,,,,,
107453,15380,599,337,Pass,,1372784620,,,,,
107454,15380,599,338,,,,,,,,
107455,15380,599,340,,,,,,,,
107456,15380,599,341,,,,,,,,
107457,15380,599,342,,,,,,,,
107458,15380,599,343,Pass,,,,,,,
107459,15380,599,344,,,,,,,,
